貨品分類1,貨品分類2,貨品分類3,貨品編號,品牌,貨品名稱,超市代號,價格,優惠
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001088,芝司樂,高鈣起司 (芝士) - 較低脂 24片裝 500克,JASONS,58.90,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003536,Galbani,馬蘇里碎芝士 (原味) 170克,WELLCOME,60.00,$75任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003536,Galbani,馬蘇里碎芝士 (原味) 170克,JASONS,60.00,$75任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000000645,卡夫,高鈣獨立片裝芝士 - 較低脂 12片裝 250克,WELLCOME,36.90,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000000645,卡夫,高鈣獨立片裝芝士 - 較低脂 12片裝 250克,PARKNSHOP,36.90,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000000645,卡夫,高鈣獨立片裝芝士 - 較低脂 12片裝 250克,JASONS,36.90,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000000025,卡夫,高鈣獨立片裝芝士 - 原味 12片裝 250克,WELLCOME,36.90,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000000025,卡夫,高鈣獨立片裝芝士 - 原味 12片裝 250克,PARKNSHOP,36.90,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000000025,卡夫,高鈣獨立片裝芝士 - 原味 12片裝 250克,JASONS,36.90,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001089,卡夫,高鈣獨立片裝芝士 - 原味 24片裝 500克,WELLCOME,52.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001089,卡夫,高鈣獨立片裝芝士 - 原味 24片裝 500克,PARKNSHOP,55.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001089,卡夫,高鈣獨立片裝芝士 - 原味 24片裝 500克,JASONS,52.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003537,Mainland,特級濃味車打芝士 250克,WELLCOME,65.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003537,Mainland,特級濃味車打芝士 250克,PARKNSHOP,64.80,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003537,Mainland,特級濃味車打芝士 250克,JASONS,65.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004201,Meadows,雙葛萊斯特芝士 200克,WELLCOME,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004201,Meadows,雙葛萊斯特芝士 200克,JASONS,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003921,Meadows,高鈣芝士片 240克,WELLCOME,39.00,$48.8任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003921,Meadows,高鈣芝士片 240克,JASONS,39.00,$48.8任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004200,Meadows,濃味車打芝士 200克,WELLCOME,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004200,Meadows,濃味車打芝士 200克,JASONS,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004207,Meadows,濃味白車打芝士 200克,WELLCOME,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004207,Meadows,濃味白車打芝士 200克,JASONS,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004202,Meadows,淡味車打芝士 200克,WELLCOME,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004202,Meadows,淡味車打芝士 200克,JASONS,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004203,Meadows,淡味白車打芝士 200克,WELLCOME,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004203,Meadows,淡味白車打芝士 200克,JASONS,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004204,Meadows,莢斯特紅芝士 200克,WELLCOME,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004204,Meadows,莢斯特紅芝士 200克,JASONS,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003699,Meadows,高鈣低脂芝士片 12片裝 240克,WELLCOME,39.00,$48.8任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003699,Meadows,高鈣低脂芝士片 12片裝 240克,JASONS,39.00,$48.8任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004206,Meadows,文斯利代芝士 200克,WELLCOME,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000004206,Meadows,文斯利代芝士 200克,JASONS,40.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003542,保利,高鈣芝士片 12片 200克,WELLCOME,28.50,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003542,保利,高鈣芝士片 12片 200克,PARKNSHOP,27.90,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000003542,保利,高鈣芝士片 12片 200克,JASONS,28.50,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001084,總統牌,漢堡芝士片 - 漢堡專用 10片裝 200克,WELLCOME,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001084,總統牌,漢堡芝士片 - 漢堡專用 10片裝 200克,PARKNSHOP,46.90,買4件慳$107.60
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001084,總統牌,漢堡芝士片 - 漢堡專用 10片裝 200克,JASONS,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001015,總統牌,漢堡芝士片 - 漢堡專用 20片裝 400克,WELLCOME,68.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001015,總統牌,漢堡芝士片 - 漢堡專用 20片裝 400克,JASONS,68.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001130,總統牌,低脂芝士片 - Light 10片裝 200克,WELLCOME,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001130,總統牌,低脂芝士片 - Light 10片裝 200克,PARKNSHOP,46.90,買4件慳$107.60
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001130,總統牌,低脂芝士片 - Light 10片裝 200克,JASONS,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001016,總統牌,車打芝士片 - 三明治專用 10片裝 200克,WELLCOME,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001016,總統牌,車打芝士片 - 三明治專用 10片裝 200克,PARKNSHOP,46.90,買4件慳$107.60
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001016,總統牌,車打芝士片 - 三明治專用 10片裝 200克,JASONS,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001085,總統牌,馬蘇里拉芝士片 12片裝 200克,WELLCOME,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001085,總統牌,馬蘇里拉芝士片 12片裝 200克,PARKNSHOP,46.90,買4件慳$107.60
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001085,總統牌,馬蘇里拉芝士片 12片裝 200克,JASONS,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001095,總統牌,艾民頓芝士片 10片裝 200克,WELLCOME,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001095,總統牌,艾民頓芝士片 10片裝 200克,PARKNSHOP,46.90,買4件慳$107.60
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,片裝芝士 / 碎芝士 / 硬芝士,P000001095,總統牌,艾民頓芝士片 10片裝 200克,JASONS,42.00,$45任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000001347,菲力費城,奶油芝士 (忌廉芝士/乳脂干酪) - 原味 250克,WELLCOME,42.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000001347,菲力費城,奶油芝士 (忌廉芝士/乳脂干酪) - 原味 250克,PARKNSHOP,53.90,買2件慳$27.90
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000001347,菲力費城,奶油芝士 (忌廉芝士/乳脂干酪) - 原味 250克,JASONS,42.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000002523,菲力費城,芝味醬 (軟忌廉芝士) - 原味 250克,PARKNSHOP,53.90,買2件慳$47.90
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000001105,笑牛牌,Belcube 芝士粒 - Plain (藍盒) 15件裝 78克,WELLCOME,37.00,$52任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000001105,笑牛牌,Belcube 芝士粒 - Plain (藍盒) 15件裝 78克,JASONS,37.00,$52任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000000646,笑牛牌,Belcube 芝士粒 - Plain (藍盒) 24件裝 125克,WELLCOME,52.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000000646,笑牛牌,Belcube 芝士粒 - Plain (藍盒) 24件裝 125克,PARKNSHOP,52.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000000646,笑牛牌,Belcube 芝士粒 - Plain (藍盒) 24件裝 125克,JASONS,52.00,
奶類及乳製品 / 大豆製品 / 蛋類,芝士 / 乳酪 / 乳酸產品,芝士醬 / 芝士小食,P000001931,笑牛牌,芝士醬 8粒裝 128克,PARKNSHOP,33.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000965,安佳,紐西蘭奶油 (牛油) - 有鹽 227克,WELLCOME,42.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000965,安佳,紐西蘭奶油 (牛油) - 有鹽 227克,PARKNSHOP,39.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000965,安佳,紐西蘭奶油 (牛油) - 有鹽 227克,JASONS,42.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003119,安佳,牛油 - 原味 / 無添加鹽 227克,WELLCOME,42.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003119,安佳,牛油 - 原味 / 無添加鹽 227克,PARKNSHOP,39.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003119,安佳,牛油 - 原味 / 無添加鹽 227克,JASONS,42.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000880,大公司,牛油 - 含鹽 200克,WELLCOME,31.80,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000880,大公司,牛油 - 含鹽 200克,PARKNSHOP,32.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000880,大公司,牛油 - 含鹽 200克,JASONS,31.80,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000004854,大公司,牛油 - 無鹽 200克,WELLCOME,31.80,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000004854,大公司,牛油 - 無鹽 200克,JASONS,31.80,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000931,銀寶,牛油 - 無鹽 200克,WELLCOME,49.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000931,銀寶,牛油 - 無鹽 200克,PARKNSHOP,49.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000000931,銀寶,牛油 - 無鹽 200克,JASONS,49.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003670,Meadows,牛油  - 有鹽 195克,WELLCOME,30.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003670,Meadows,牛油  - 有鹽 195克,JASONS,30.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003920,Meadows,原味牛油 (無鹽) 195 GM,WELLCOME,30.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003920,Meadows,原味牛油 (無鹽) 195 GM,JASONS,30.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003120,總統牌,法國牛油 - 有鹽 200克,WELLCOME,57.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003120,總統牌,法國牛油 - 有鹽 200克,PARKNSHOP,56.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000003120,總統牌,法國牛油 - 有鹽 200克,JASONS,57.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000001566,總統牌,法國牛油 - 無鹽 200克,WELLCOME,57.00,$88任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000001566,總統牌,法國牛油 - 無鹽 200克,PARKNSHOP,56.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油,P000001566,總統牌,法國牛油 - 無鹽 200克,JASONS,57.00,$88任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,植物牛油,P000004856,花嘜,輕怡植物牛油 500克,PARKNSHOP,45.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,植物牛油,P000000837,花嘜,軟滑植物牛油 (醬) Original 250克,PARKNSHOP,29.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,植物牛油,P000001559,雪印,特級植物牛油 160克,WELLCOME,19.50,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,植物牛油,P000001559,雪印,特級植物牛油 160克,JASONS,19.50,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,植物牛油,P000004857,雪印,特級植物牛油 320克,WELLCOME,34.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,植物牛油,P000004857,雪印,特級植物牛油 320克,PARKNSHOP,34.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油混合植物油,P000003121,銀寶,有機軟牛油 (含植物油) - 少鹽 Slightly Salted 200克,WELLCOME,59.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油混合植物油,P000003121,銀寶,有機軟牛油 (含植物油) - 少鹽 Slightly Salted 200克,JASONS,59.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油混合植物油,P000001565,銀寶,軟牛油 (含植物油) - 少鹽 Slightly Salted 250克,WELLCOME,60.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油混合植物油,P000001565,銀寶,軟牛油 (含植物油) - 少鹽 Slightly Salted 250克,PARKNSHOP,57.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛油 / 植物牛油,牛油混合植物油,P000001565,銀寶,軟牛油 (含植物油) - 少鹽 Slightly Salted 250克,JASONS,60.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000000227,Dreyer's,雪糕 - 石板街 Rocky Road 750毫升,WELLCOME,57.00,$109任揀3件
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000000227,Dreyer's,雪糕 - 石板街 Rocky Road 750毫升,PARKNSHOP,59.90,買2件慳$29.80
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000000227,Dreyer's,雪糕 - 石板街 Rocky Road 750毫升,JASONS,57.00,$109任揀3件
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000004060,「首選」,特濃朱古力味雪糕 1.98公升,WELLCOME,47.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000004060,「首選」,特濃朱古力味雪糕 1.98公升,JASONS,47.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000004059,「首選」,芒果味雪糕 1.98公升,WELLCOME,47.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000004059,「首選」,芒果味雪糕 1.98公升,JASONS,47.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000004058,「首選」,雲尼嗱味雪糕 1.98公升,WELLCOME,47.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000004058,「首選」,雲尼嗱味雪糕 1.98公升,JASONS,47.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001679,Haagen-Dazs,抹茶雪糕 (473毫升) 392克,WELLCOME,89.00,$110任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001679,Haagen-Dazs,抹茶雪糕 (473毫升) 392克,PARKNSHOP,88.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001679,Haagen-Dazs,抹茶雪糕 (473毫升) 392克,JASONS,89.00,$110任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003366,Haagen-Dazs,士多啤梨雪糕 (473毫升) 392克,WELLCOME,89.00,$110任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003366,Haagen-Dazs,士多啤梨雪糕 (473毫升) 392克,PARKNSHOP,88.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003366,Haagen-Dazs,士多啤梨雪糕 (473毫升) 392克,JASONS,89.00,$110任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001160,Haagen-Dazs,雲呢拿雪糕 (473毫升) 392克,WELLCOME,89.00,$110任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001160,Haagen-Dazs,雲呢拿雪糕 (473毫升) 392克,PARKNSHOP,88.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001160,Haagen-Dazs,雲呢拿雪糕 (473毫升) 392克,JASONS,89.00,$110任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001272,Haagen-Dazs,經典迷你組合雪糕 Mini Classics 75毫升 x 6杯,WELLCOME,106.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001272,Haagen-Dazs,經典迷你組合雪糕 Mini Classics 75毫升 x 6杯,PARKNSHOP,68.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000001272,Haagen-Dazs,經典迷你組合雪糕 Mini Classics 75毫升 x 6杯,JASONS,106.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000004432,Meadows,薄荷朱古力曲奇雪榚 1公升,WELLCOME,49.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000004432,Meadows,薄荷朱古力曲奇雪榚 1公升,JASONS,49.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003890,Meadows,朱古力味雪糕 1公升,WELLCOME,49.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003890,Meadows,朱古力味雪糕 1公升,JASONS,49.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003889,Meadows,奶油曲奇雪糕 1公升,WELLCOME,49.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003889,Meadows,奶油曲奇雪糕 1公升,JASONS,49.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003888,Meadows,雲尼嗱味雪糕 1公升,WELLCOME,49.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003888,Meadows,雲尼嗱味雪糕 1公升,JASONS,49.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000002998,Movenpick,瑞士朱古力雪糕 500毫升,WELLCOME,73.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000002998,Movenpick,瑞士朱古力雪糕 500毫升,PARKNSHOP,64.90,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000002998,Movenpick,瑞士朱古力雪糕 500毫升,JASONS,73.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003363,Movenpick,雲呢拿夢幻雪糕 500毫升,WELLCOME,73.00,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003363,Movenpick,雲呢拿夢幻雪糕 500毫升,PARKNSHOP,64.90,
奶類及乳製品 / 大豆製品 / 蛋類,冰凍甜點,雪糕,P000003363,Movenpick,雲呢拿夢幻雪糕 500毫升,JASONS,73.00,
